id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4695765076938253,KEbhNt6Xj,7228682504,国企那些事儿,#国企招聘##招聘信息#一、公司简介：西安旅游集团有限责任公司是西安市政府批准成立的大型国有独资旅游企业集团，是政府授权的投资机构和资本运营机构，成立于1999年6月，注册资本30亿元，在职职工万人。集团下辖各级子公司近百家。其中，控股西安旅游、西安饮食两家上市公司，拥有1个世界级地质公园(终南山地质公园)、4个4A级景区(西安秦岭野生动物园、朱雀国家森林公园、太平国家森林公园等)、1个专科学院(西安桃李学院)、18家特色酒店(钟楼饭店、金花大酒店等)、11家中华老字号餐饮品牌(西安饭庄、老孙家、德发长、同盛祥、春发生、东亚饭店、白云章等)、5个国家和省级非物质文化遗产、2家国家百强、陕西十强旅行社(西安海外旅行社、西安中旅旅行社)、1个国家级服务业标准化物业企业、1个运能稳居陕西前三甲的旅游汽车公司、1个中国驰名商标、36个著名商标。近年来，在西安建设国家中心城市的目标指引下，西安旅游集团有限责任公司抓抢文旅融合发展机遇，着力打造智慧旅游、特色餐饮、品质酒店、美丽景区、旅游地产、基金投资和旅游服务产业体系，积极推进“6+N”发展战略，以高品质旅游服务集成商、美好生活服务家为战略定位，通过全要素整合、全产业链运作，加快追赶超越，实现专业化、规模化、集约化发展，向百亿级旅游集团目标迈进。为了广纳人才，吸收新鲜血液，进一步打造敢担当作为、勇干事创业的高素质、专业化团队，现集团总部面向高校招聘，具体如下：二、招聘对象：2022届本科及以上应届毕业生2023届本科及以上毕业生(针对见习生招聘)三、招聘岗位本次招聘11类岗位，具体如下：1、财务金融管理类(财务金融管理类见习生)详情戳：O网页链接,,,,"国企招聘,招聘信息",0,0,0,2021-10-24 10:05,新版微博 weibo.com,,,
4681706605644369,KyhyQnGmd,5893853787,微曲江,#爱西安迎全运#【这次，轮到西安老字号代表团carry全场】#微眼看曲江#中华老字号品牌餐饮是西安形象展示的重要窗口和旅游名片。为了让全国运动健儿和市民游客感受精彩赛事的同时品味西安味道，他们把老字号美食街开在了场馆跟前，与奥体中心一“墙”之隔。西安饭庄丝路美食街项目，经过精心筹备现已高标准启航！在这里，你可以品尝西安饭庄的凉皮、肉夹馍；还可尽情品味同盛祥饭庄的牛羊肉泡馍；白云章的酸汤羊肉水饺；春发生的优质葫芦头；桃李村饭店的粉蒸肉和黄焖鸡。五家口口相传的老字号品牌，特色美食、创新陕菜、精品小吃一网打尽，各位老饕万万不可错过。振兴老字号·助力十四运。西安饭庄丝路美食街将全面为十四运会提供老字号餐饮品牌，用餐保障服务。他们，准备好了。@中国文明网@文明西安,,,"中国文明网,文明西安","爱西安 迎全运,微眼看曲江",1,2,1,2021-09-15 15:01,荣耀Play 让快更快,"['https://wx2.sinaimg.cn/large/006qS0BRly1guhbi8zu8dj60u00gv41h02.jpg', 'https://wx1.sinaimg.cn/large/006qS0BRly1guhbiaarpfj60u00dwq6k02.jpg', 'https://wx2.sinaimg.cn/large/006qS0BRly1guhbigeomzj60u00mi0wv02.jpg', 'https://wx3.sinaimg.cn/large/006qS0BRly1guhbilxduwj60u00mi78702.jpg', 'https://wx4.sinaimg.cn/large/006qS0BRly1guhborq5d6g60u00mi7wi02.jpg', 'https://wx3.sinaimg.cn/large/006qS0BRly1guhbosd31rj60u00mitcj02.jpg']",,
4681631179212881,KyfBbCEGR,2822855241,曲江新区,#爱西安迎全运#【这次，轮到我carry全场——西安老字号代表团】#微眼看曲江#中华老字号品牌餐饮是西安形象展示的重要窗口和旅游名片。为了让全国运动健儿和市民游客感受精彩赛事的同时品味西安味道，他们把老字号美食街开在了场馆跟前，与奥体中心一“墙”之隔。西安饭庄丝路美食街项目，经过精心筹备现已高标准启航！在这里，你可以品尝西安饭庄的凉皮、肉夹馍；还可尽情品味同盛祥饭庄的牛羊肉泡馍；白云章的酸汤羊肉水饺；春发生的优质葫芦头；桃李村饭店的粉蒸肉和黄焖鸡。五家口口相传的老字号品牌，特色美食、创新陕菜、精品小吃一网打尽，各位老饕万万不可错过。振兴老字号·助力十四运。西安饭庄丝路美食街将全面为十四运会提供老字号餐饮品牌，用餐保障服务。他们，准备好了。@中国文明网@文明西安,,,"中国文明网,文明西安","爱西安 迎全运,微眼看曲江",1,0,0,2021-09-15 10:01,360安全浏览器,"['https://wx4.sinaimg.cn/large/00352pBfly1guh2zs4jgbj60u00gvjuc02.jpg', 'https://wx3.sinaimg.cn/large/00352pBfly1guh2zs5fozj60u00dwjv002.jpg', 'https://wx1.sinaimg.cn/large/00352pBfly1guh2zs4tfkj60u00miq7202.jpg', 'https://wx4.sinaimg.cn/large/00352pBfly1guh2zs8fjeg60u00mi7wi02.jpg', 'https://wx3.sinaimg.cn/large/00352pBfly1guh2zs527ij60u00mitcm02.jpg', 'https://wx1.sinaimg.cn/large/00352pBfly1guh2zsayacj60u00mijv702.jpg']",,
4671471228290652,KtZiayMMc,2154751324,西安市人力资源市场,#急招急聘#西安市饮食股份有限公司春发生饭店联系人：崔女士联系电话：13186191052更多信息请登录O网页链接,,,,急招急聘,0,0,0,2021-08-18 09:09,急招急聘超话,['https://wx1.sinaimg.cn/large/002lP7fCly1gtko4ogvl7j605402lgle02.jpg'],,
4635074698151110,KeIs5yctw,3484154487,三秦都市报唐朝报道,【西饮饮食8老字号拿下11项大奖】5月9日，第二届#中华节气菜邀请赛#颁奖大会在西安举行。西饮饮食8个老字号代表队拿下11项大奖。作为本次活动的承办单位，西安饮食股份公司旗下西安饭庄、老孙家、德发长、同盛祥、西安烤鸭店、春发生饭店、东亚饭店、常宁宫、福盈门大香港酒楼等全部派员参赛参赛。他们运用时令食材，制作当地特色菜品。西安饭庄带来了一叶夏至、秦川酱汁牛肉配渭北白芦笋、树莓酱水晶莲菜饼参赛作品，老孙家饭庄展示了蚕豆牛仔粒、油焖笋子、酥皮荠菜饼，德发长酒店的初夏、荷塘月色、谷香牛肉，同盛祥饭庄的香椿虾胶酿羊肚菌，莲蓬桂鱼，金丝饼，西安烤鸭店的鲜花椒脆烧牛小排、茉莉花香鱼茸金针菇、鲜虾冰花煎饺，春发生饭店的谷雨茶叙、初夏肠鲜、绿豆莲蓉卷，东亚饭店的豌豆泥溜黄鱼脯、虾仔茭白、樱桃慕斯，大香港酒楼的一品鸽吞鲍鱼、立夏之恋、吞豆腐脆皮鲜瑶柱配鱼子酱等，这些饱含智慧与精湛烹饪技艺的作品，或丰富生动，或意境悠然，或口感独特，充分展示了陕菜和陕西小吃的魅力，受到了评委们的好评。最终，西安饭庄、德发长、同盛祥、西安烤鸭店代表队荣获邀请赛金奖，同盛祥饭庄代表队获最佳滋味奖和最佳面点奖，西安饭庄代表队获最佳创意奖，老孙家、春发生、东亚饭店、常宁宫和西安福迎门代表队获邀请赛优秀奖。#唐朝报道##廿四节气说#,,,,"中华节气菜邀请赛,唐朝报道,廿四节气说",1,0,0,2021-05-09 22:43,三秦都市报Android,"['https://wx3.sinaimg.cn/large/cfabfa77ly1gqcjpetev2j21kv0u57wh.jpg', 'https://wx1.sinaimg.cn/large/cfabfa77ly1gqcjpgih7jj21kw0ykb29.jpg', 'https://wx2.sinaimg.cn/large/cfabfa77ly1gqcjphj6buj21jl0yb7va.jpg', 'https://wx4.sinaimg.cn/large/cfabfa77ly1gqcjpihtihj21kw0ytqu6.jpg', 'https://wx2.sinaimg.cn/large/cfabfa77ly1gqcjpjtovjj21kw0yg7wh.jpg', 'https://wx4.sinaimg.cn/large/cfabfa77ly1gqcjpd1ch9j21kw0ye1kx.jpg', 'https://wx2.sinaimg.cn/large/cfabfa77ly1gqcjplc9raj21kw0yde81.jpg', 'https://wx3.sinaimg.cn/large/cfabfa77ly1gqcjpmq0tpj21kn0wlb29.jpg', 'https://wx4.sinaimg.cn/large/cfabfa77ly1gqcjpnu3cpj21kw0z11kx.jpg']",,
4634999229254086,KeGumCPps,3763554674,荣宝斋书画部,又到今日午餐时西安老字号“春发生”葫芦头泡馍提起“葫芦头泡馍”，作为老陕，尤其西安市民，几乎是无人不知。“葫芦头泡馍”，是西安特有的传统风味佳肴。西安葫芦头泡馍馆很多，尤以“春发生”饭店为正宗。它味醇汤浓、鲜香可口，馍筋肉嫩，肥而不腻，名闻遐迩，享誉中外。,,,,,0,0,0,2021-05-09 17:43,iPhone X,"['https://wx1.sinaimg.cn/large/e0534972gy1gqcbf4azjaj20dw0ii76k.jpg', 'https://wx4.sinaimg.cn/large/e0534972gy1gqcbf52wt8j20fa0dutap.jpg', 'https://wx2.sinaimg.cn/large/e0534972gy1gqcbf3q7q8j21400u0128.jpg']",,
4634637206815940,Kex4ssB8w,3484154487,三秦都市报唐朝报道,全国名厨西安竞作时令菜西饮老字号尽展陕菜魅力——第二届中华节气菜邀请赛在西安举行5月8日，第二届#中华节气菜邀请赛#在西安饭庄开赛，由此拉开第五届丝博会陕菜国际美食文化节帷幕。本次比赛阵容强大，来自全国各地30多个代表队的烹饪高手同场竞技，从早7：30分开始持续至16：30分结束，比赛为团体赛，每队三人，参赛人员要求为从事烹饪工作10年以上的专业厨师。每队选手要制作两道热菜和一道面点，均为自选，菜点设计思路需围绕谷雨、立夏、小满等夏季节气。此次邀请赛讲究绿色健康、环保节约，要求选手制作小份菜，避免浪费。据大赛评委、西安饭庄副总经理、陕菜和陕西风味小吃制作技艺非遗传承人徐海军介绍，作为本次活动的承办单位，西安饮食股份公司派出了西安饭庄、老孙家、德发长、同盛祥、西安烤鸭店、春发生饭店、东亚饭店、大香港酒楼8个参赛队24位优秀厨师。他们运用时令食材，制作当地特色菜品，充分展示了陕菜和陕西小吃的魅力，受到了评委们的好评。据悉，第五届丝博会陕菜国际美食文化节于5月8日-15日在西安举办。本次美食节由美食嘉年华、第二届中华节气菜大会、陕西餐饮产业合作活动等三大板块六项系列活动构成，具体包括2021餐饮业高质量发展峰会暨第二届中华节气菜大会开幕式暨陕菜品鉴会、2021餐饮业高质量发展峰会、第五届地方菜系发展论坛、陕西餐饮产业合作大会、第二届中华节气菜邀请赛及颁奖典礼活动。5月9日将举办的餐饮业高质量发展峰会和第五届地方菜系发展论坛，将重磅发布首批《陕西二十四节气菜》。届时，将有商务主管部门、各餐饮行业协会、职业教育机构、餐饮企业和电商平台代表和专家作主题发言，探讨在新时代背景下打造餐饮新概念，餐饮业应对产业变革升级的先驱贡献和重要价值，分析特色餐饮产业化建设关键节点，研究餐饮业高质量发展于传统文化的融合创新。在5月8日—15日西安国际会展中心的美食节上，将展销西安老字号美食、非遗美食、地方特色美食、时尚网红美食和餐饮配套商品，同时也将带来老字号主题特色宴席及技艺展演。三秦都市报全媒体记者#唐朝报道#,,,,"中华节气菜邀请赛,唐朝报道",0,0,1,2021-05-08 17:44,360安全浏览器,"['https://wx2.sinaimg.cn/large/cfabfa77ly1gqb5myb1n6j21400u0qv7.jpg', 'https://wx3.sinaimg.cn/large/cfabfa77ly1gqb5n20xqmj21900u07wz.jpg', 'https://wx4.sinaimg.cn/large/cfabfa77ly1gqb5mz2glxj20u0140e82.jpg', 'https://wx1.sinaimg.cn/large/cfabfa77ly1gqb5my77j5j20u018ikjm.jpg', 'https://wx4.sinaimg.cn/large/cfabfa77ly1gqb5myjuogj21400u01kz.jpg', 'https://wx4.sinaimg.cn/large/cfabfa77ly1gqb5mv6r1fj21400u0x6q.jpg', 'https://wx3.sinaimg.cn/large/cfabfa77ly1gqb5mwkatqj218g0u0b29.jpg', 'https://wx1.sinaimg.cn/large/cfabfa77ly1gqb5mwdn15j218g0u0x6p.jpg', 'https://wx2.sinaimg.cn/large/cfabfa77ly1gqb5mxi8ngj218g0u0u0x.jpg']",,
4633995377905189,Kegnfxav3,2012467995,Liweixiang3,小时候爸爸在外地工作，老妈独自一人既要工作还要抚养我们，但也会在节假日尽量带我们去公园玩。在我的记忆里东大街的饭馆，没有没去吃过的，五七食堂，东亚饭店，大华饭店，解放饭店，清雅斋，新中华甜食店，春发生葫芦头，同盛祥泡馍，老孙家泡馍……据说刚会走路的我就开始吃泡馍了……我不知道在那个物资匮乏的年代妈妈是怎么做到的，从没有让我们有物质上和心理上的贫穷感，也许是有些苦的东西我早已经忘记了，这更使我由衷的感谢妈妈给了我们乐观自信的性格。,,重庆,,,0,0,6,2021-05-06 23:14,iPhone客户端,"['https://wx4.sinaimg.cn/large/77f3d31bly1gq91h1uegwj22c03404qp.jpg', 'https://wx3.sinaimg.cn/large/77f3d31bly1gq91ecpv6uj20u0140gs4.jpg', 'https://wx1.sinaimg.cn/large/77f3d31bly1gq91ec4gnmj22c03404qu.jpg', 'https://wx4.sinaimg.cn/large/77f3d31bly1gq91eecxswj22c0340hdu.jpg', 'https://wx4.sinaimg.cn/large/77f3d31bly1gq91egh0sgj22c0340hdt.jpg', 'https://wx2.sinaimg.cn/large/77f3d31bly1gq91e4stcyj22c0340b2a.jpg', 'https://wx1.sinaimg.cn/large/77f3d31bly1gq91eiljbzj22c0340u0x.jpg', 'https://wx4.sinaimg.cn/large/77f3d31bly1gq91e7yxz9j22c03407wi.jpg', 'https://wx1.sinaimg.cn/large/77f3d31bly1gq935rvm5yj23402c0x6p.jpg']",,
4632429702155472,KdBDY92JG,2822855241,曲江新区,#微眼看曲江#【独属于碧水绿道的老字号美味】#网络中国节·劳动节#为了让游览绿道的游客近距离感受西安味道，我们将西安饮食老字号搬到了西安湖，西安饮食旗下老孙家饭庄、德发长酒店、同盛祥饭庄、春发生饭店、西安烤鸭店、大香港酒楼6家餐饮品牌单位，几十款老字号特色美食，吸引了不少来往的市民和游客，品尝了美食的市民游客无不大呼过瘾。活动时间：持续至5月5日活动地址：西安湖西南角（雕塑广场向西200米）,,,,"微眼看曲江,网络中国节·劳动节",0,0,0,2021-05-02 15:32,iPhone客户端,"['https://wx1.sinaimg.cn/large/a8415a49ly1gq44b6u8icj20u00gsqsr.jpg', 'https://wx2.sinaimg.cn/large/a8415a49ly1gq44b85cvrj20u00gw7wh.jpg', 'https://wx3.sinaimg.cn/large/a8415a49ly1gq44b8scd6j20u00ij4qp.jpg', 'https://wx3.sinaimg.cn/large/a8415a49ly1gq44b97gp1j20u00gvgp4.jpg', 'https://wx1.sinaimg.cn/large/a8415a49ly1gq44b9jzfjj20u00gv0w6.jpg', 'https://wx3.sinaimg.cn/large/a8415a49ly1gq44baewj3j20u00kfkjl.jpg', 'https://wx3.sinaimg.cn/large/a8415a49ly1gq44bbrd31j20u00gvjtu.jpg', 'https://wx2.sinaimg.cn/large/a8415a49ly1gq44b5xcxgj20u00gvwhm.jpg', 'https://wx1.sinaimg.cn/large/a8415a49ly1gq44bbdyjxj20u00k31a0.jpg']",,
4631300953080725,Kd8hpcVr7,3860734188,明星私服日常,西安#五一出游推荐##五一#【五一游西安·咥遍大长安】来西安，一定要美美地咥一顿！特别是历经百年的老字号美食！一定要去打卡！划重点：西安饭庄的葫芦鸡；老孙家饭庄和同盛祥饭庄的牛羊肉泡馍、德发长酒店的饺子宴、西安烤鸭店的橙汁烤鸭、春发生饭店的葫芦头、白云章饺子馆的羊肉水饺、清雅斋饭庄的羊肉涮锅还有大香港酒楼的粤菜、聚丰园饭店的川菜、城南往事的鲁菜、东亚饭店的本帮菜都是来西安必吃的美食，还有首家聚集全国老字号美食的打卡地【字号兴·IN食西安老字号美食集合】更不可错过……千年古都老字号的故事听不完，常来长安的美食数不尽，是不是有点小激动了？不等啦，安排！@饮食西安,,,饮食西安,"五一出游推荐,五一",1363,1344,1303,2021-04-29 12:47,微博 weibo.com,"['https://wx3.sinaimg.cn/large/e61e20ecgy1gq0io2t3vhj20tv0ix10n.jpg', 'https://wx3.sinaimg.cn/large/e61e20ecgy1gq0io2ume3j20zk0nqavf.jpg', 'https://wx1.sinaimg.cn/large/e61e20ecgy1gq0io3ja3vg20m80ertza.jpg', 'https://wx2.sinaimg.cn/large/e61e20ecgy1gq0io3j9wpg20hr0buai8.jpg', 'https://wx4.sinaimg.cn/large/e61e20ecgy1gq0io47kr2g20hs07ke84.jpg', 'https://wx1.sinaimg.cn/large/e61e20ecgy1gq0io3x107g20hs0a0e84.jpg', 'https://wx2.sinaimg.cn/large/e61e20ecgy1gq0io31kh0g20m80etnij.jpg', 'https://wx4.sinaimg.cn/large/e61e20ecgy1gq0io3iyoig20hs07khdu.jpg', 'https://wx3.sinaimg.cn/large/e61e20ecgy1gq0io3m6l4g20rs0kux24.jpg']",,
4631290546225394,Kd80Cq7vA,3798040615,武汉时尚生活圈,西安#五一出游推荐##五一#【五一游西安·咥遍大长安】来西安，一定要美美地咥一顿！特别是历经百年的老字号美食！一定要去打卡！划重点：西安饭庄的葫芦鸡；老孙家饭庄和同盛祥饭庄的牛羊肉泡馍、德发长酒店的饺子宴、西安烤鸭店的橙汁烤鸭、春发生饭店的葫芦头、白云章饺子馆的羊肉水饺、清雅斋饭庄的羊肉涮锅还有大香港酒楼的粤菜、聚丰园饭店的川菜、城南往事的鲁菜、东亚饭店的本帮菜都是来西安必吃的美食，还有首家聚集全国老字号美食的打卡地【字号兴·IN食西安老字号美食集合】更不可错过……千年古都老字号的故事听不完，常来长安的美食数不尽，是不是有点小激动了？不等啦，安排！@饮食西安,,,饮食西安,"五一出游推荐,五一",148,175,486,2021-04-29 12:06,微博 weibo.com,"['https://wx3.sinaimg.cn/large/e2618027gy1gq0hh3cf7pj20lm0d0gy8.jpg', 'https://wx2.sinaimg.cn/large/e2618027gy1gq0hh4fmytj20t20i87wh.jpg', 'https://wx2.sinaimg.cn/large/e2618027gy1gq0hh63hzxg20dc05ob2e.jpg', 'https://wx4.sinaimg.cn/large/e2618027gy1gq0hh7ef8zg20hs0a01l1.jpg', 'https://wx1.sinaimg.cn/large/e2618027gy1gq0hh8jlqfg20rs0jb4mq.jpg', 'https://wx2.sinaimg.cn/large/e2618027gy1gq0hhbrs0bg20hs07knpf.jpg', 'https://wx1.sinaimg.cn/large/e2618027gy1gq0hhcjlwng20m80goe81.jpg', 'https://wx4.sinaimg.cn/large/e2618027gy1gq0hhd8ta3g20rs0ii1kx.jpg', 'https://wx4.sinaimg.cn/large/e2618027gy1gq0hhe4iymg20hs07ke82.jpg']",,
4630666031661991,KcRLl6Ymj,2309887667,银川生活事,西安#五一出游推荐##五一#【五一游西安·咥遍大长安】来西安，一定要美美地咥一顿！特别是历经百年的老字号美食！一定要去打卡！划重点：西安饭庄的葫芦鸡；老孙家饭庄和同盛祥饭庄的牛羊肉泡馍、德发长酒店的饺子宴、西安烤鸭店的橙汁烤鸭、春发生饭店的葫芦头、白云章饺子馆的羊肉水饺、清雅斋饭庄的羊肉涮锅还有大香港酒楼的粤菜、聚丰园饭店的川菜、城南往事的鲁菜、东亚饭店的本帮菜都是来西安必吃的美食，还有首家聚集全国老字号美食的打卡地【字号兴·IN食西安老字号美食集合】更不可错过……千年古都老字号的故事听不完，常来长安的美食数不尽，是不是有点小激动了？不等啦，安排！@饮食西安,,,饮食西安,"五一出游推荐,五一",147,175,411,2021-04-27 18:44,微博 weibo.com,"['https://wx1.sinaimg.cn/large/89ae16b3gy1gpyhqzs0zpj20lm0d0gy8.jpg', 'https://wx4.sinaimg.cn/large/89ae16b3gy1gpyhr10925j20tv0ix10n.jpg', 'https://wx1.sinaimg.cn/large/89ae16b3gy1gpyhr2fujej20d009fq6g.jpg', 'https://wx2.sinaimg.cn/large/89ae16b3gy1gpyhr40jl4g20m809j1a3.jpg', 'https://wx1.sinaimg.cn/large/89ae16b3gy1gpyhr5flrfg20m80ertza.jpg', 'https://wx4.sinaimg.cn/large/89ae16b3gy1gpyhr6r9plg20hr0buai8.jpg', 'https://wx1.sinaimg.cn/large/89ae16b3gy1gpyhr8h8emg20hs07ke84.jpg', 'https://wx2.sinaimg.cn/large/89ae16b3gy1gpyhr9wuafg20hs0a0e84.jpg', 'https://wx4.sinaimg.cn/large/89ae16b3gy1gpyhraxy3og20m80etnij.jpg']",,
4630665519433426,KcRKvDA42,5504009157,太原寻味记事,西安#五一出游推荐##五一#【五一游西安·咥遍大长安】来西安，一定要美美地咥一顿！特别是历经百年的老字号美食！一定要去打卡！划重点：西安饭庄的葫芦鸡；老孙家饭庄和同盛祥饭庄的牛羊肉泡馍、德发长酒店的饺子宴、西安烤鸭店的橙汁烤鸭、春发生饭店的葫芦头、白云章饺子馆的羊肉水饺、清雅斋饭庄的羊肉涮锅还有大香港酒楼的粤菜、聚丰园饭店的川菜、城南往事的鲁菜、东亚饭店的本帮菜都是来西安必吃的美食，还有首家聚集全国老字号美食的打卡地【字号兴·IN食西安老字号美食集合】更不可错过……千年古都老字号的故事听不完，常来长安的美食数不尽，是不是有点小激动了？不等啦，安排！@饮食西安,,,饮食西安,"五一出游推荐,五一",156,184,448,2021-04-27 18:42,微博 weibo.com,"['https://wx2.sinaimg.cn/large/0060ugdfgy1gpyhorjf9hj30lm0d0gy8.jpg', 'https://wx4.sinaimg.cn/large/0060ugdfgy1gpyhosgr9hj30t20i87wh.jpg', 'https://wx1.sinaimg.cn/large/0060ugdfgy1gpyhoucp25g30dc05ob2e.jpg', 'https://wx1.sinaimg.cn/large/0060ugdfgy1gpyhovp41fg30hs0a01l1.jpg', 'https://wx1.sinaimg.cn/large/0060ugdfgy1gpyhoxpghzg30rs0jb4mq.jpg', 'https://wx1.sinaimg.cn/large/0060ugdfgy1gpyhoz5ggbg30hs07knpf.jpg', 'https://wx4.sinaimg.cn/large/0060ugdfgy1gpyhp0g5uvg30m80goe81.jpg', 'https://wx4.sinaimg.cn/large/0060ugdfgy1gpyhp1wxmjg30rs0ii1kx.jpg', 'https://wx2.sinaimg.cn/large/0060ugdfgy1gpyhp6yf3yg30hs07ke82.jpg']",,
4630664957921299,KcRJBxeGT,5821986171,兰州美食记,西安#五一出游推荐##五一#【五一游西安·咥遍大长安】来西安，一定要美美地咥一顿！特别是历经百年的老字号美食！一定要去打卡！划重点：西安饭庄的葫芦鸡；老孙家饭庄和同盛祥饭庄的牛羊肉泡馍、德发长酒店的饺子宴、西安烤鸭店的橙汁烤鸭、春发生饭店的葫芦头、白云章饺子馆的羊肉水饺、清雅斋饭庄的羊肉涮锅还有大香港酒楼的粤菜、聚丰园饭店的川菜、城南往事的鲁菜、东亚饭店的本帮菜都是来西安必吃的美食，还有首家聚集全国老字号美食的打卡地【字号兴·IN食西安老字号美食集合】更不可错过……千年古都老字号的故事听不完，常来长安的美食数不尽，是不是有点小激动了？不等啦，安排！@饮食西安,,,饮食西安,"五一出游推荐,五一",140,166,338,2021-04-27 18:40,微博 weibo.com,"['https://wx1.sinaimg.cn/large/006m0syLgy1gpyhmgcatug30rs0h8e81.jpg', 'https://wx2.sinaimg.cn/large/006m0syLgy1gpyhmhqcx7g30m80ertza.jpg', 'https://wx2.sinaimg.cn/large/006m0syLgy1gpyhmj7sd3g30hs0a0e84.jpg', 'https://wx3.sinaimg.cn/large/006m0syLgy1gpyhmlwevgg30rs0ik7wh.jpg', 'https://wx4.sinaimg.cn/large/006m0syLgy1gpyhmnyanog30m80et4gu.jpg', 'https://wx2.sinaimg.cn/large/006m0syLgy1gpyhmpl2h3g30rs0jb4mq.jpg', 'https://wx1.sinaimg.cn/large/006m0syLgy1gpyhmr8j2jg30hs07knpf.jpg', 'https://wx3.sinaimg.cn/large/006m0syLgy1gpyhmsyurlg30rs0h84qp.jpg', 'https://wx4.sinaimg.cn/large/006m0syLgy1gpyhmvhlyjg30rs0hd7wh.jpg']",,
4629661545666666,KcrDcnM9Q,5307977303,陕西青年网,"#陕西身边事#《我与春发生的故事》征文启事获奖作者可获得春发生饭店奖金+就餐券,优选作品还将在主流报纸、刊物，网络平台进行刊登,并收录《西安饮食老字号品牌故事集》一书中。O《我与春发生的故事》征文启事",,,,陕西身边事,0,0,0,2021-04-25 00:13,微博 weibo.com,,,
4626154532635104,KaYoJb3vG,5892969498,有为青年2008qian2008,春去春来春发生，原汁原味葫芦头@春发生饭店,,西安·春发生饭店(南院门店),春发生饭店,,0,1,3,2021-04-15 07:57,iPhone客户端,"['https://wx3.sinaimg.cn/large/006qOiz8ly1gpk3ksss3fj32c0340qv5.jpg', 'https://wx4.sinaimg.cn/large/006qOiz8ly1gpk3ktwd0ej32c0340x6p.jpg', 'https://wx1.sinaimg.cn/large/006qOiz8ly1gpk3kvmin2j32c0340b2a.jpg', 'https://wx1.sinaimg.cn/large/006qOiz8ly1gpk3kyncm0j32c03407wi.jpg', 'https://wx4.sinaimg.cn/large/006qOiz8ly1gpk3l07grij320m2ot1ky.jpg', 'https://wx3.sinaimg.cn/large/006qOiz8ly1gpk3l1lh3gj32c0340u0x.jpg']",,
4624060518760734,Ka5VhAL4a,2546974370,文章奇哉,摸不准规律的翻译@春发生饭店,,,春发生饭店,,0,0,0,2021-04-09 13:16,iPhone客户端,"['https://wx1.sinaimg.cn/large/97cfbea2ly1gpdf487p0gj20u0140k07.jpg', 'https://wx4.sinaimg.cn/large/97cfbea2ly1gpdf48nbd0j20u01407cg.jpg']",,
