id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4835836141770263,Mf2ge7qwD,2382970177,泡财经APP,【风口解读】19天10板西安饮食提示风险，未收到有关与西凤酒、习酒重组计划【概述】泡财经获悉，11月14日晚间，西安饮食(000721.SZ)公告，公司股票交易价格连续3个交易日（2022年11月10日、11日、14日）收盘价格涨幅偏离值累计达到20%。根据《深圳证券交易所交易规则》的有关规定，属于股票交易异常波动的情形。因疫情影响，根据西安市新型冠状病毒肺炎疫情防控相关工作要求，为确保广大顾客及员工的健康和安全，降低疫情防控期间交叉感染的机会，公司所属餐饮门店自2022年10月11日起暂停店堂营业。之后，按照西安市最新疫情防控工作安排，公司所属门店自2022年10月28日起有序开放店堂营业。因疫情不断反复，对公司经营业绩造成较大影响。公司全力做好疫情防控期间线上线下市场供应，各老字号品质外卖点正常供应，为广大市民及时提供放心、安全、健康的食品配送服务，以满足广大消费者的需求。前期有投资者通过深交所互动易平台提问，涉及到公司与西凤酒、习酒等酒企的重组事宜。公司已通过互动易予以回复：公司未收到有关与西凤酒、习酒重组的计划，如有重大事项公司将及时披露相关公告。【科普】西安饮食主营业务涵盖餐饮服务、食品工业。其中，餐饮服务方面，公司拥有西安饭庄、同盛祥饭庄、老孙家饭庄、德发长酒店、西安烤鸭店等21家分公司、18家子公司，诸多家经营网点。食品工业方面，公司控股子公司西安大业食品有限公司主要从事工业化食品生产及销售，产品主要分为糕点烘焙类、肉制品类、速冻食品类、方便食品类、半成品类、饮品酿造类等6大系列、百余个品种的老字号特色食品。【解读】10月19日至11月14日的19个交易日里，西安饮食成功录得10个涨停板，股价累计涨幅142.79%，成交金额123亿元，换手率419.26%。要知道，截至目前，公司总市值也不过61.87亿元。西安饮食股价异常暴涨与其业绩无关。2022年前三季度，公司发生净亏损1.4亿元。此前2017年-2021年公司业绩也没能好到哪里去，实现归母净利润-1159.74万元、946.98万元、-4715.08万元、901.24万元和-1.69亿元。市场资金对西安饮食的炒作原因有以下三点：一是市场对于疫情防控优化的预期。据券商中国报道，像西安饮食和众生药业都是同一个预期催生，此预期若兑现带来的可能是整个板块的行情。据choice数据，申万二级酒店餐饮（801219）板块已由10月25日2598.39点涨至11月14日2954.14点，涨幅13.69%。二是2018年、2020年，西安饮食在前三季度陷入亏损的情况下，四季度净利润大幅增长完成扭亏。餐饮分析师汪洪栋认为，“因为西安是一个旅游、国庆、跨年、春节等节假日的消费是一个关键节点，它在四季度迎来爆发是正常的。”另据华夏时报报道，在10月这次股价波动之前，西安饮食宣布了与益海嘉里集团全资公司丰厨(兴平)食品有限公司达成战略合作，宣布进军当下最热门的预制菜赛道。今年以来，西安饮食线下门店频繁因疫情暂停堂食，借力“预制菜”赛道对于西安饮食来说或许是另一条业务增长曲线。据choice数据，预制菜概念（861408）已由10月31日801.3点涨至11月14日885.87点，累计涨幅10.55%。三是市场传闻未来三个月里西凤酒借壳上市西安饮食。不过对此西安饮食已在投资者互动平台回应称，公司未收到有关与西凤酒重组的计划，如有重大事项公司将及时披露相关公告。#透过财经看世界#本文首发于泡财经风口解读专题，如有转载，请注明出处。,,,,透过财经看世界,0,0,0,2022-11-14 22:37,iPhone客户端,,,
4834654311683322,Mexw373Um,2822855241,曲江新区,#进博会##老字号闪耀进博会##微眼看曲江#老字号美食西安饭庄、同盛祥、德发长、老孙家以其传承的文化理念、非遗技艺及独特产品，第五次代表陕西美食参展进博会。在陕西人文交流活动步行街和会客厅展区里，牛羊肉泡馍、麻酱凉皮、黄桂稠酒……这些最有陕西特色的老字号美食一一亮相，向大众展示着陕西饮食文化的魅力，也向世界讲述着老字号的新活力。经典“陕西味道”，引大批游客驻足，也让来到上海的参展宾客感受到了陕西老字号美食的魅力O老字号美食新活力，第五次参展进博会,,,,"进博会,老字号闪耀进博会,微眼看曲江",0,1,0,2022-11-11 16:21,新版微博 weibo.com,"['https://wx3.sinaimg.cn/large/a8415a49ly1h819a2e05bj20u00k0acg.jpg', 'https://wx4.sinaimg.cn/large/a8415a49ly1h819a4mc5zj20gw0md1bk.jpg', 'https://wx1.sinaimg.cn/large/a8415a49ly1h819a794m3j20jc0fhguv.jpg', 'https://wx4.sinaimg.cn/large/a8415a49ly1h819a8z42pj20u00k0aci.jpg', 'https://wx4.sinaimg.cn/large/a8415a49ly1h819aaoowwj20u00jzq4u.jpg', 'https://wx2.sinaimg.cn/large/a8415a49ly1h819acnedgg20ku0v9npd.jpg']",,
4831382419542859,MdaoNE2x5,2920215241,饮食西安,西安饭庄｜老孙家｜德发长11月4日成都大魔方三店正式开业！🎉非遗大师，现场手作味动全城，秦蜀沸腾🔥,,,,,0,1,1,2022-11-02 15:39,iPhone客户端,"['https://wx3.sinaimg.cn/large/ae0ef2c9ly1h7qtpvhlo7j20v91vokjm.jpg', 'https://wx4.sinaimg.cn/large/ae0ef2c9ly1h7qtprkv3kj20v91vou0x.jpg', 'https://wx1.sinaimg.cn/large/ae0ef2c9ly1h7qtporw7vj20v91vo7wi.jpg']",,
4828736485327852,Mc3zamm16,7282064662,餐宝典,【西安饮食第三季度收入1.43亿元，归属于上市公司股东的净利润为亏损4432.66万元】近日，西安饮食发布2022年第三季度报告。西安饮食第三季度营业收入为1.43亿元，较上年同期增加10.97%，归属于上市公司股东的净利润为亏损4432.66万元，同比减少12.59%。相关资料显示，西安饮食是由西安旅游集团有限责任公司控股的上市公司，以餐饮服务、食品加工为支柱产业，拥有西安饭庄、同盛祥饭庄、老孙家饭庄、西安大业食品有限公司、西安西饮呀米食品生产配送有限责任公司等21家分公司、18家子公司。#餐饮##西安饮食#,,,,"餐饮,西安饮食",0,0,0,2022-10-26 08:25,新版微博 weibo.com,['https://wx2.sinaimg.cn/large/007WONFQgy1h7idtrj9unj30qo0qowfy.jpg'],,
4811355330186504,M4Lp30Mw8,5300317498,西安税务,【践行“四有四满意”（299）——餐饮业税费支持政策“打包”送上门】“税务局把优惠政策梳理‘打包’送给我们，把可以享受的政策列得清清楚楚，一看就明白。”近日收到税务局通过网络发送的优惠政策支持包后，西安市的中华老字号餐饮企业老孙家饭庄财务负责人高兴地说。O【践行“四有四满意”（299）】餐饮业税费支持政策“打包”送上门,,,,,0,0,0,2022-09-08 09:19,新版微博 weibo.com,"['https://wx1.sinaimg.cn/large/005MHAHUly1h5yxmw0v7xj33402c0wu4.jpg', 'https://wx1.sinaimg.cn/large/005MHAHUly1h5yxmx4oefj33402c0u0x.jpg']",,
4811092256096862,M4EyJpA4u,5076097694,陕西税务,【陕西：餐饮业税费支持政策“打包”送上门】“税务局把优惠政策梳理‘打包’送给我们，把可以享受的政策列得清清楚楚，一看就明白。”近日收到税务局通过网络发送的优惠政策支持包后，西安市的中华老字号餐饮企业老孙家饭庄财务负责人高兴地说。O陕西：餐饮业税费支持政策“打包”送上门,,,,,7,1,0,2022-09-07 15:54,微博 weibo.com,"['https://wx4.sinaimg.cn/large/005xwMTsly1h5xrod7wd4j30u00jv41x.jpg', 'https://wx1.sinaimg.cn/large/005xwMTsly1h5xroeb0xaj30u00miwj3.jpg']",,
4796156604056587,LEltih1iP,5300317498,西安税务,【践行“四有四满意”（230）——西安：留抵退税扩围“中华老字号”焕新】提起西安饭庄、老孙家饭庄、五一饭店这些耳熟能详的“中华老字号”，西安人一定不陌生。坐在店里吃一碗热腾腾的牛羊肉泡馍，或是吃一笼灌汤包，感受的是舌尖美食，体味的是风土人情。然而受疫情影响，许多往日熙熙攘攘的“中华老字号”餐饮企业的经营活动受到较大冲击，资金压力很大。对此，扎实稳住经济的一揽子税收政策措施为处于困境中的企业增添了发展动力。特别是财政部、国家税务总局近日联合发布的《关于扩大全额退还增值税留抵税额政策行业范围的公告》，明确自2022年7月1日起，将按月全额退还增值税增量留抵税额、一次性退还存量留抵税额的政策范围扩大至“住宿和餐饮业”等7个行业企业(含个体工商户)，为众多市场主体“输血供氧”。O【践行“四有四满意”（230）】西安：留抵退税扩围“中华老字号”焕新,,,,,0,0,0,2022-07-28 10:45,新版微博 weibo.com,"['https://wx2.sinaimg.cn/large/005MHAHUly1h4mg33tz4dj33402c0e83.jpg', 'https://wx3.sinaimg.cn/large/005MHAHUly1h4mg34xoh2j33sw2ionpf.jpg', 'https://wx1.sinaimg.cn/large/005MHAHUly1h4mg36887bj33402c04qt.jpg']",,
4789938614437869,LBJIhiCux,5950025085,i非遗iFeiYi,#非遗日历#2022年07月11日|生活的奥秘存在于艺术之中传统面食制作技艺老孙家羊肉泡馍制作技艺牛羊肉泡馍，是独具西安地方特色的著名小吃，西安老孙家饭庄从1898年开始经营，迄今已有百年历史。老孙家羊肉泡馍，肉料汤浓，香醇味美，粘绵韧滑。食后再饮一小碗高汤，更觉余香满口，回味悠长。是一种高蛋白质、高脂肪、高碳水化合物、高能量食物。一年四季皆可食用，冬季最佳。#非遗传承##非物质文化遗产#,,,,"非遗日历,非遗传承,非物质文化遗产",0,0,0,2022-07-11 06:57,爱，就对了Android,['https://wx4.sinaimg.cn/large/006uFHkxgy1h42lyooqvhj30sg0sggus.jpg'],,
4771708701511250,Lu5tc6l90,2003428161,胡同口老干部,解锁百年老店老孙家饭庄终于在西安吃到有羊肉味儿的羊肉泡馍了外卖原因汤还是几乎没了还是觉得有点汤配着更好,,西安,,,0,0,0,2022-05-21 23:37,iPhone 11,"['https://wx2.sinaimg.cn/large/7769e341ly1h2gi5r8labj23402c0x6q.jpg', 'https://wx3.sinaimg.cn/large/7769e341ly1h2gi4i5jjzj234029lnpe.jpg']",,
4758901671854462,LoIiH7MqG,5860082716,中信昌弘,"问老师好，我今天5.18买的西安饮食满仓，后期还能持有吗?西安饮食0007211、公司主营业务:传统餐饮服务和工业化食品的生产及销售;旗下拥有众多“中华老字号”特色餐饮品牌店。2、公司业界地位为西北地区最大的餐饮业企业;共计有西安饭庄，老孙家饭庄，西安烤鸭店，五一饭店等14家分公司，10家控股子公司。3、4月15日，西安饮食发布2021年年报，公司2021年1-12月实现营业收入5.19亿元，同比增长26.39%，归属于上市公司股东的净利润为亏损1.69亿元;业绩的亏损对个股来说是一种利空。4、个股近期日线震荡上行走势，走势相对比较稳定。5、今天盘口放量调整，报跌-3.7%，盘口主力资金流出为主，短线有调整的概率。6、成本5.18元，现价5.21,有小小盈利，个股目前的走势比较弱，叠加业绩亏损,还是要注意利润回撤的风险为主。张家界sz000430桂林旅游sz000978九华旅游sh603199岭南控股sz000524发送代码＋成本＋仓位=个股详解",,,,,0,0,0,2022-04-16 15:27,,,,
4755170007451605,Ln9dSvgvb,6604091289,云亿er,#微博视频号打卡计划#西安百年老店——老孙家饭庄，一进门就给安排了三碗泡馍。#西安美食##吃饭打卡##美食探店#L云亿er的微博视频,,,,"微博视频号打卡计划,西安美食,吃饭打卡,美食探店",0,0,0,2022-04-06 08:18,微博视频号,,"http://f.video.weibocdn.com/o0/AEc5EENslx07V3zVj3DO01041202i79X0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1668957962&ssig=nrhqPfm%2BJ5&KID=unistore,video",
4753375558895898,LmoxBBkee,7643009263,七品搞笑侍卫,老孙家饭庄厨子探店¥457 一进门就给安排了三碗泡馍。探店西安美食  #吸睛制作人计划##视频制作人出道计划##欢乐幸虎年#L老杨老杨你最棒的微博视频,,,,"吸睛制作人计划,视频制作人出道计划,欢乐幸虎年",0,0,0,2022-04-01 09:28,微博视频号,,"http://f.video.weibocdn.com/u0/e64FLC79gx07UVGeJFa8010412021l7U0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1668957962&ssig=UWHnj5Yj3N&KID=unistore,video",
4752316341159220,LlWZc4Rz6,1058406865,砍柴书生V,老米家泡馍、老米家大雨泡馍，两家店靠在一起，哪家都说自己正宗，互相之间会不会尴尬？老孙家是羊肉泡馍的祖师爷，但那叫“老孙家饭庄”，叫老孙家泡馍都是李鬼。,,西安·老米家大雨泡馍总店,,,4,26,62,2022-03-29 11:19,,"['https://wx1.sinaimg.cn/large/3f1601d1ly1h0qkrvyh04j22c0340e83.jpg', 'https://wx1.sinaimg.cn/large/3f1601d1ly1h0qkryrmncj22c0340e84.jpg', 'https://wx2.sinaimg.cn/large/3f1601d1ly1h0qks0utpkj22c0340x6r.jpg']",,
4745249533985421,LiZ97gIMZ,7086074516,大众故事,#羊肉泡馍#西安百年老店——老孙家饭庄，一进门就给安排了三碗泡馍。美食探店西安美食L大众故事的微博视频,,,,羊肉泡馍,0,0,1,2022-03-09 23:18,微博视频号,,"http://f.video.weibocdn.com/o0/n3XFZ53Olx07UlUN1VS801041202qLyh0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1668957962&ssig=6DZKrioFMR&KID=unistore,video",
4745077350204539,LiUFp0Rd1,6586581049,趣事精灵,#羊肉泡馍#西安百年老店——老孙家饭庄，一进门就给安排了三碗泡馍。美食探店西安美食L趣事精灵的微博视频,,,,羊肉泡馍,0,0,0,2022-03-09 11:54,微博视频号,,"http://f.video.weibocdn.com/o0/AZxmESFflx07Ul9MVoZW01041202qMpl0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1668957985&ssig=XEKGdLktHD&KID=unistore,video",
4744609177797054,LiIuhwImW,6240909663,幽默小盆友一号,老孙家饭庄厨子探店¥457 一进门就给安排了三碗泡馍。探店西安美食  #吸睛制作人计划##视频制作人出道计划##欢乐幸虎年#L幽默小盆友一号的微博视频,,,,"吸睛制作人计划,视频制作人出道计划,欢乐幸虎年",0,0,0,2022-03-08 04:54,微博视频号,,"http://f.video.weibocdn.com/u0/cTt8eo7dgx07Uj61SQCk010412028hAB0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=0dec003e4dad885964301ff5a1db7715&ori=0&ps=1BVp4ysnknHVZu&Expires=1668957985&ssig=gYvikmJB9K&KID=unistore,video",
